0.205888 0.0253983 0.129398 0.192974 0.0358134 0.0108663 0.0652851 0.089632 0.00933422 0.00723487 0.079815 0.0640815 0.0255018 0.0407232 0.0757047 0.0196596 0.0144499 0.0240751 0.0900532 0.628017 0.210327 0.0087873 0.651624 0.388255 0.0605686 0.0343454 0.120658 0.0254726 0.370701 0.122227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.330596 0.482761 0.135633 0.369768 0.303107 0.23721 0 0 0 Julian Baker ,Karthik Sarma ,Jed McCaleb ,Matthew Roszak ,Alec Gores ,Israel Englander ,
0.207368 0.0209927 0.146953 0.211272 0.035473 0.00946329 0.0656778 0.0928424 0.0084984 0.00576198 0.0706005 0.0582759 0.0229097 0.0477564 0.0649258 0.0191902 0.0133081 0.0296986 0.0764003 0.642971 0.268165 0.0101366 0.701886 0.38627 0.0698887 0.0250226 0.126936 0.0257451 0.366137 0.115536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.485002 0.890496 0.463858 0.458806 0.307118 0.180606 0 0 0 Oren Zeev ,Leon Black ,Henry Kravis ,Pablo Legorreta ,Ronald Perelman ,Stanley Druckenmiller ,
0.221001 0.011102 0.175409 0.248942 0.0397774 0.00725769 0.0271146 0.0956244 0.0097939 0.00746281 0.0432829 0.061833 0.0271367 0.0532885 0.0433533 0.0223826 0.00983725 0.0384806 0.0779208 0.628055 0.336601 0.0105864 0.778201 0.365725 0.0719633 0.013729 0.139718 0.0270762 0.381788 0.123861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149832 0.858179 0.865724 0.924149 0.229489 0.254051 0 0 0 Edward Lampert ,Nelson Peltz ,J. Joe Ricketts & family ,Daniel Sundheim ,Chase Coleman III. ,Robert F. Smith ,
0.220328 0.0121156 0.190024 0.262356 0.0433841 0.00662027 0.0188988 0.101613 0.00805143 0.00814036 0.0405942 0.0621032 0.00543524 0.0432582 0.0446161 0.0230733 0.0067492 0.0419966 0.0809705 0.613712 0.365067 0.0101505 0.757991 0.396161 0.07313 0.0149803 0.141646 0.0295184 0.344565 0.133771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00422733 0.91472 1.03319 0.950559 0.227378 0.277623 0 0 0 Riaz Valani ,Mario Gabelli ,Scott Shleifer ,Stephen Mandel Jr. ,Vincent Viola ,John Paulson ,
0.222812 0.0110256 0.222415 0.20607 0.050775 0.0077559 0.0142049 0.117379 0.00474761 0.00635792 0.0444151 0.0711112 0.00160407 0.0427488 0.0332208 0.0190243 0.00637911 0.0491869 0.0915783 0.61383 0.374799 0.00906545 0.716627 0.325844 0.0856154 0.0175351 0.165845 0.00163256 0.403528 0.156588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Dan Kurzius ,Charles Simonyi ,Herbert Wertheim ,Evan Williams ,Daniel Dines ,Glenn Dubin ,
0.222636 0.0117153 0.236138 0.218841 0.025338 0.0082341 0.015087 0.124648 0.00336148 0.00675284 0.0471726 0.0605525 0.00170248 0.0454048 0.0352794 0.0202119 0.00677512 0.0522489 0.0805367 0.626845 0.374799 0.00894514 0.705747 0.283943 0.0909181 0.0186232 0.176134 0.00173379 0.428649 0.156114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Barry Sternlicht ,Jim Coulter ,Mark Walter ,David Siegel ,Stephen Feinberg ,Henry Swieca ,
0.219239 0.0128855 0.259307 0.222082 0.027853 0.00725992 0.0128678 0.124217 0.00369146 0.00741717 0.051818 0.0556754 0 0.042658 0.0351289 0.0185392 0.00556672 0.0574208 0.0556124 0.623503 0.374799 0.00850569 0.775154 0.213276 0.0998641 0.0204553 0.19348 0.00190542 0.471019 0.124153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Robert Pera ,Byron Trott ,Marc Lasry ,Tony Tamer ,Sanjit Biswas ,Antony Ressler ,
0.216518 0.0154127 0.116603 0.264735 0.0332823 0.00865945 0.0153653 0.14805 0.00439907 0.00884068 0.0617709 0.0663621 0 0.0509004 0.0419052 0.0221385 0.00665225 0.0685236 0.0663995 0.628167 0.374799 0.00852739 0.735961 0.0617284 0.119028 0.0243799 0.230621 0.0022715 0.561971 0.137009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Scott Kapnick ,J. Christopher Flowers ,Thomas Peterffy ,Ken Griffin ,Duncan MacMillan ,Steve Cohen ,
0.228187 0.0170195 0.0872057 0.264965 0.0343078 0.00717247 0.0169439 0.163041 0.004844 0.00973617 0.0680328 0.0657562 0 0.0512524 0.0413456 0.0219542 0.00734137 0.0658537 0.0732284 0.627841 0.374799 0.00867318 0.708726 0.067979 0.0584337 0.0268502 0.224847 0.00250157 0.619388 0.150931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 David Tepper ,Hilton Schlosberg ,Don Vultaggio & family ,Jeff Yass ,Josh Kushner ,Ryan Cohen ,
0.244887 0.0195965 0.0998947 0.226405 0.0338232 0.00551232 0.0166458 0.186683 0.00277521 0.00839167 0.0750809 0.0561323 0 0.058816 0.02807 0.0252234 0.0028913 0.0699932 0.0840655 0.627502 0.374799 0.00787599 0.668159 0.0778316 0.0669385 0.0307445 0.111316 0.00286669 0.710303 0.172874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Harry Stine ,Joseph Grendys ,Bert Beveridge ,Tilman Fertitta ,Carl DeSantis ,Frank VanderSloot ,
0.253634 0.0230619 0.119069 0.269776 0.0397885 0.0065706 0.0196909 0.0335453 0.00330609 0.00999706 0.0894658 0.0668798 0 0.0697695 0.0332612 0.0298764 0.00333642 0.0829652 0.0996396 0.637249 0.374799 0.00835579 0.697078 0.0331137 0.0765274 0.00998615 0.0961912 0.00341581 0.780766 0.189502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Carl Icahn ,David Nahmad ,John Morris ,John Paul DeJoria ,Arturo Moreno ,John Henry ,
0.24741 0 0.317228 0.0978128 0.0270028 0 0.0175123 0.0893001 0 0.0175752 0 0.0355281 0 0.0529417 0.0266448 0.0619943 0.00889572 0.088147 0.159417 0.636499 0.374799 0.00551706 0.378923 0 0.159585 0.0266117 0.256317 0.00909467 0.548392 0.443343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Jimmy Haslam ,Margot Birmingham Perot ,Judy Faulkner ,Jensen Huang ,Daniel Ziff ,Bill Haslam ,
0.209863 0 0.405607 0.112256 0.0126468 0 0.0122307 0.0248596 0 0 0 0.0496239 0 0.0370494 0 0.0615093 0 0.0864936 0.197723 0.62713 0.374799 0.00509178 0.4796 0 0.222884 0.0371596 0.358037 0.0126807 0.369238 0.222623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Michael Krasny ,Scott Watterson ,Garrett Camp ,James Scapa ,Ryan Smith ,Sean Parker ,
0.1574 0 0.0390082 0.181499 0.0204603 0 0.0198158 0.0401484 0 0 0 0.0801664 0 0.0598918 0 0.0995238 0 0.139831 0.319655 0.620055 0.374799 0.00475373 0.178293 0 0.34056 0.060064 0.578848 0.0205273 0 0.299926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Howard Butt III. & family ,Anthony Pritzker ,Peter Sperling ,Claudio Del Vecchio ,Christopher Goldsbury ,Richard Yuengling Jr. ,
0.135274 0 0.069587 0.324608 0.0365679 0 0.0354192 0 0 0 0 0 0 0.107196 0 0.177988 0 0.0358206 0.212812 0.58838 0.374799 0.00619424 0.282399 0 0 0 1 0 0 0.285473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Larry Robbins ,William Berkley ,Bill Gross ,Egon Durban ,Kenneth Hao ,Leon G. Cooperman ,
0.15546 0 0.0971565 0.454446 0 0 0.0494221 0 0 0 0 0 0 0.149829 0 0.249069 0 7.74046e-05 0 0.586931 0.374799 0.00572038 0.0971565 0 0 0 1 0 0 0.349836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Nancy Lerner ,Norma Lerner ,Linda Pritzker ,Greg Mondre ,Gordon Getty ,Clifford Asness ,
0.128776 0 0.276843 0.00315345 0 0 0.000135175 0 0 0 0 0 0 1.96211e-06 0 0.719865 0 6.9384e-07 0 0.860535 0.374799 0.00254586 0.276843 0 0 0 1 0 0 0.427501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Gary Magness ,John Middleton ,Safra Catz ,Neerja Sethi ,Alejandro Santo Domingo ,Andres Santo Domingo ,
0.0975772 0 0.550335 0.000198347 0 0 1.16281e-06 0 0 0 0 0 0 0 0 0.449466 0 0 0 0.886699 0.374799 0.00193858 0.550335 0 0 0 1 0 0 0.558528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Anthony Casalena ,Kevin Systrom ,Sara Blakely ,Randal J. Kirk ,Jimmy John Liautaud ,O. Francis Biondi ,
0.198215 0.0231751 0.113926 0.173748 0.036033 0.0135869 0.0811004 0.0805296 0.0154361 0.0120931 0.0876003 0.075277 0.0290796 0.0353928 0.061739 0.0170175 0.0192947 0.016486 0.108484 0.615407 0.141889 0.00890829 0.63133 0.423358 0.0651394 0.0351349 0.108161 0.0247769 0.34343 0.136717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000477628 0 0.0322123 0 0.08944 0 0 0.105523 0 0 Akio Nitori ,Ryuji Arai ,Yusaku Maezawa ,Shigenobu Nagamori ,Katsumi Tada ,Hiroshi Mikitani ,
0.201256 0.0238516 0.116971 0.173629 0.0363666 0.0121932 0.0739257 0.0804212 0.0132112 0.0111891 0.0806647 0.0819596 0.0308113 0.0361459 0.065015 0.0160221 0.0195672 0.0175767 0.110479 0.620217 0.154522 0.00857828 0.644616 0.417956 0.059181 0.0337254 0.109177 0.0239635 0.355997 0.13405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000523778 0.179121 0.135178 0 0.294588 0.227588 0.215226 0.256723 0 0 Georg Nemetschek & family ,Bernard Broermann ,Eduard Kucera ,Wolfgang Marguerre & family ,Peter Unger ,Pavel Baudis ,
0.206297 0.0256993 0.130926 0.190762 0.0354776 0.0109961 0.0660765 0.0906768 0.00944656 0.00731875 0.0807713 0.0648379 0.0258167 0.0389925 0.0766074 0.0162439 0.0146256 0.0236017 0.0911229 0.628625 0.208305 0.00881332 0.65926 0.39292 0.0612713 0.0347576 0.110284 0.0257851 0.374983 0.122912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.335094 0.477117 0.123895 0.362586 0.304043 0.236627 0 0 0 Joseph Edelman ,Marc Rowan ,Daniel Loeb ,Noam Gottesman ,Ray Dalio ,Joe Mansueto ,
0.20793 0.0213176 0.149254 0.208656 0.0350274 0.00961188 0.0667268 0.0942713 0.00863222 0.0058485 0.0717124 0.0591757 0.0232823 0.0455902 0.0659414 0.0146779 0.0135205 0.0291654 0.0775888 0.644016 0.266442 0.0101929 0.71276 0.392392 0.0709656 0.0254138 0.113369 0.0261614 0.371698 0.116334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.493462 0.889712 0.453734 0.450786 0.308417 0.178912 0 0 0 Daniel Och ,Chris Larsen ,Andreas Halvorsen ,Mark Stevens ,Douglas Leone ,Yuri Milner ,
0.222018 0.0113171 0.179006 0.24633 0.0392872 0.00740547 0.0276723 0.0975428 0.00999553 0.00761114 0.0441596 0.0630803 0.0277114 0.0505821 0.0442238 0.0165694 0.010041 0.0379667 0.079498 0.629103 0.335791 0.0106692 0.793969 0.373273 0.0734109 0.014002 0.122325 0.0276475 0.389341 0.125078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153835 0.856493 0.860958 0.923448 0.229552 0.25338 0 0 0 Tench Coxe ,Seth Klarman ,Stephen Schwarzman ,Reid Hoffman ,David Filo ,David Zalik ,
0.221424 0.0123728 0.194302 0.259813 0.0429298 0.00676716 0.0193177 0.103853 0.00823149 0.00831845 0.0414911 0.0634749 0.00556066 0.0400657 0.0455973 0.0167273 0.00689947 0.0415143 0.0827648 0.614524 0.364841 0.010231 0.774784 0.405132 0.0747421 0.0153081 0.122666 0.0302007 0.351951 0.135335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00522807 0.914187 1.03186 0.950406 0.227398 0.277435 0 0 0 James Clark ,Stewart Butterfield ,Ben Chestnut ,Matthew Prince ,Stewart Horejsi & family ,Alexis Lê-Quôc ,
0.224167 0.0112941 0.22832 0.201604 0.0504283 0.00795922 0.0145688 0.120436 0.0048723 0.00652226 0.0455717 0.0729664 0.0016472 0.0389779 0.0340777 0.0114512 0.00654258 0.048801 0.093959 0.614772 0.374799 0.00913102 0.73533 0.334585 0.0878472 0.0179893 0.144176 0.00167392 0.413729 0.159043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Pierre Omidyar ,David Cheriton ,Steven Sarowitz ,Scott Cook ,Scott Smith ,Aneel Bhusri ,
0.224071 0.0120164 0.24283 0.214463 0.0242284 0.00846459 0.0154982 0.128117 0.00345452 0.00693947 0.0484854 0.0622325 0.00175132 0.0414632 0.0362493 0.0121805 0.00695903 0.0519201 0.0827475 0.628215 0.374799 0.00901142 0.72538 0.29206 0.0934504 0.0191389 0.153368 0.00178079 0.440202 0.158722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Jared Isaacman ,Leonid Radvinsky ,Jay Paul ,David Hindawi ,John Doerr ,Jim McKelvey ,
0.220707 0.013244 0.267453 0.217384 0.0266918 0.00748363 0.0132462 0.128042 0.00380496 0.00764493 0.0534193 0.0573783 0 0.0382181 0.0361899 0.00962354 0.00572742 0.0572109 0.057238 0.624893 0.374799 0.0085645 0.799097 0.220001 0.102952 0.0210845 0.168956 0.00196292 0.485043 0.126028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Donald Horton & family ,Vincent McMahon ,Larry Ellison ,Ty Warner ,Tom Werner ,Axel Stawski ,
0.21815 0.0158983 0.121007 0.260834 0.0320282 0.00898517 0.0158977 0.153615 0.00456427 0.00917229 0.0641001 0.0688426 0 0.0458566 0.043426 0.0115461 0.00687235 0.068651 0.0687019 0.629957 0.374799 0.00859751 0.763543 0.0640645 0.123518 0.0252955 0.202695 0.00235545 0.582072 0.13981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 John Catsimatidis ,Michael Polsky ,Stanley Kroenke ,Michael Rubin ,Thomas Tull ,Charles Zegar ,
0.230469 0.0175872 0.0908689 0.260773 0.0328986 0.00747274 0.0175838 0.169906 0.0050478 0.0101454 0.0709054 0.0685044 0 0.0456564 0.0429946 0.0101991 0.00760117 0.0658421 0.0760139 0.629762 0.374799 0.00875578 0.738404 0.070859 0.0608669 0.0279797 0.193781 0.00260527 0.643908 0.154685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Nick Caporella ,Steven Spielberg ,Jay-Z ,Dan Snyder ,Terrence Pegula ,Igor Olenicoff ,
0.248314 0.0202955 0.104844 0.219882 0.032029 0.00578258 0.0173317 0.19595 0.00291169 0.00880605 0.0788182 0.0588809 0 0.0526672 0.0292848 0.0117677 0.00293892 0.0701019 0.0877082 0.629596 0.374799 0.00792856 0.701061 0.0817164 0.0702298 0.0322695 0.069975 0.0030072 0.742802 0.178456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Sheldon Lavin ,Edward Stack ,Bill Austin ,Arthur Blank ,Jim Crane ,Farris Wilks ,
0.258334 0.0243537 0.125803 0.263738 0.0384261 0.00693858 0.0207975 0.0354405 0.00349169 0.0105605 0.0945473 0.0706216 0 0.0631781 0.0351274 0.0141197 0.00352387 0.0840992 0.105233 0.640655 0.374799 0.00845668 0.736254 0.0349986 0.0808239 0.0105487 0.0453648 0.00360693 0.824657 0.196632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937719 1.09046 0.957182 0.226528 0.28571 0 0 0 Eric Smidt ,Theodore Leonsis ,David Green & family ,Michael Jordan ,Ralph Lauren ,Jerry Jones ,
